"site_code","year","exp_duration","trt","trait","mean_control","mean_trt","sd_control","sd_trt","se_control","se_trt","n_control","n_trt"
"bogong.au",2011,2,"P","leafnp",7.56598366631059,5.69233069563924,3.01997342192841,2.75960166635138,0.87179123404794,0.87266267004664,12,10
"bogong.au",2011,2,"NP","leafnp",7.56598366631059,5.19922406584935,3.01997342192841,1.75478832022212,0.87179123404794,0.529088585879527,12,11
"burrawan.au",2011,3,"N","leafnp",13.4015327455407,17.8794515344565,4.46473030019352,3.73208376904075,1.2888566203379,1.03509379950795,12,13
"burrawan.au",2011,3,"P","leafnp",13.4015327455407,5.13030197752254,4.46473030019352,1.51713885022903,1.2888566203379,0.437960261788884,12,12
"burrawan.au",2011,3,"NP","leafnp",13.4015327455407,6.94215125238905,4.46473030019352,4.13646419348977,1.2888566203379,1.19409435780228,12,12
"cbgb.us",2012,3,"N","leafnp",8.44086994156795,10.8766085184311,3.76251970800002,6.00690227252581,1.25417323600001,2.0023007575086,9,9
"cbgb.us",2012,3,"P","leafnp",8.44086994156795,7.80266843923597,3.76251970800002,3.71094291061435,1.25417323600001,1.23698097020478,9,9
"cbgb.us",2012,3,"NP","leafnp",8.44086994156795,14.4738876387578,3.76251970800002,7.34251630423275,1.25417323600001,2.44750543474425,9,9
"comp.pt",2014,2,"N","leafnp",12.7686783488345,10.2903567577663,10.0665177382912,2.99274665864242,2.79194968236743,1.49637332932121,13,4
"comp.pt",2014,2,"P","leafnp",12.7686783488345,5.09802699106064,10.0665177382912,2.71135495214316,2.79194968236743,1.35567747607158,13,4
"comp.pt",2014,2,"NP","leafnp",12.7686783488345,9.16349541248694,10.0665177382912,4.27472956809166,2.79194968236743,1.91171717993625,13,5
"cowi.ca",2011,4,"N","leafnp",15.9839933465495,14.7405408220529,5.08526824534657,2.5665684825587,2.07605206771291,1.04779719536302,6,6
"cowi.ca",2011,4,"P","leafnp",15.9839933465495,13.641765988788,5.08526824534657,3.67706679664443,2.07605206771291,1.30003943339159,6,8
"cowi.ca",2011,4,"NP","leafnp",15.9839933465495,13.5189661507941,5.08526824534657,3.86424154796175,2.07605206771291,1.28808051598725,6,9
"elliot.us",2011,3,"N","leafnp",15.2804194676403,24.9261194088095,5.99816938795165,4.7006064042138,1.99938979598388,1.66191533205425,9,8
"elliot.us",2011,3,"P","leafnp",15.2804194676403,10.5280786291922,5.99816938795165,3.78535404981079,1.99938979598388,1.43072934859008,9,7
"elliot.us",2011,3,"NP","leafnp",15.2804194676403,14.6734635575161,5.99816938795165,4.72786626775397,1.99938979598388,1.57595542258466,9,9
"frue.ch",2011,3,"N","leafnp",13.5921537072518,14.0762535956005,1.70134234788705,3.92909470677131,0.601515355655386,1.30969823559044,8,9
"frue.ch",2011,3,"P","leafnp",13.5921537072518,10.8749805604152,1.70134234788705,2.98748509874993,0.601515355655386,0.944725738786284,8,10
"frue.ch",2011,3,"NP","leafnp",13.5921537072518,13.8590570936543,1.70134234788705,3.73113340911608,0.601515355655386,1.31915486754883,8,8
"gilb.za",2012,2,"N","leafnp",23.6811722250701,25.8616598594435,9.19172607893673,7.90685598018776,3.47414590347049,2.63561866006259,7,9
"gilb.za",2012,2,"P","leafnp",23.6811722250701,14.6243595859245,9.19172607893673,9.25535765568043,3.47414590347049,3.77848394056316,7,6
"gilb.za",2012,2,"NP","leafnp",23.6811722250701,14.5071479471964,9.19172607893673,10.1489617118161,3.47414590347049,3.83594696499741,7,7
"hopl.us",2011,4,"N","leafnp",10.3092271890613,14.9672741062243,4.40216506889843,5.45295811347177,1.55640038606031,2.2261608277959,8,6
"hopl.us",2011,4,"P","leafnp",10.3092271890613,10.0665242356785,4.40216506889843,5.21035860577132,1.55640038606031,1.84213995127729,8,8
"hopl.us",2011,4,"NP","leafnp",10.3092271890613,7.17171368146332,4.40216506889843,4.1078789468618,1.55640038606031,1.55263230133632,8,7
"kiny.au",2011,4,"N","leafnp",21.6129228467523,27.4298250758743,8.31901079654253,17.2348489498928,3.39622193603891,6.09343928259751,6,8
"kiny.au",2011,4,"P","leafnp",21.6129228467523,10.7621694486503,8.31901079654253,4.72042890000125,3.39622193603891,1.7841544215665,6,7
"kiny.au",2011,4,"NP","leafnp",21.6129228467523,14.5423760255879,8.31901079654253,9.06313300108574,3.39622193603891,4.53156650054287,6,4
"konz.us",2011,4,"N","leafnp",13.7623434310159,20.7748361260623,2.47825631841535,1.43705396716444,1.23912815920767,1.01615060511301,4,2
"konz.us",2011,4,"P","leafnp",13.7623434310159,5.74894322590302,2.47825631841535,1.76094796970804,1.23912815920767,1.24517825069724,4,2
"konz.us",2011,4,"NP","leafnp",13.7623434310159,12.9918210457145,2.47825631841535,5.39371171845474,1.23912815920767,3.11406091258108,4,3
"lancaster.uk",2011,3,"N","leafnp",17.7382379083174,17.7464962096907,2.69146567519816,3.01130347410932,0.951576815131726,1.13816573066258,8,7
"lancaster.uk",2011,3,"P","leafnp",17.7382379083174,9.10312569194337,2.69146567519816,1.48342810543602,0.951576815131726,0.494476035145338,8,9
"lancaster.uk",2011,3,"NP","leafnp",17.7382379083174,14.5783709428424,2.69146567519816,5.2695971390496,0.951576815131726,1.8630839355716,8,8
"look.us",2011,4,"N","leafnp",12.3493787258097,17.8185638880663,4.38387802901921,5.3651832642472,1.46129267633974,1.78839442141573,9,9
"look.us",2011,4,"P","leafnp",12.3493787258097,11.5801584644928,4.38387802901921,3.83874052363092,1.46129267633974,1.27958017454364,9,9
"look.us",2011,4,"NP","leafnp",12.3493787258097,13.6850143851549,4.38387802901921,5.60584956832199,1.46129267633974,1.868616522774,9,9
"mcla.us",2011,4,"N","leafnp",16.8752088923874,18.6272065706724,8.40833413922486,6.05418006614202,2.97279504416412,2.47160866216288,8,6
"mcla.us",2011,4,"P","leafnp",16.8752088923874,10.2266994916636,8.40833413922486,4.44379547129054,2.97279504416412,1.48126515709685,8,9
"mcla.us",2011,4,"NP","leafnp",16.8752088923874,16.6447251727501,8.40833413922486,11.1939941185419,2.97279504416412,4.23093208788308,8,7
"mtca.au",2011,3,"N","leafnp",34.8802433909642,41.7801402516356,11.4207839789466,6.19143587817672,4.31665059795479,2.52764311278227,7,6
"mtca.au",2011,3,"P","leafnp",34.8802433909642,10.6331097966012,11.4207839789466,10.4260962208272,4.31665059795479,3.29702111618878,7,10
"mtca.au",2011,3,"NP","leafnp",34.8802433909642,9.43972206189953,11.4207839789466,5.29775993828741,4.31665059795479,1.67529879017813,7,10
"sage.us",2011,4,"N","leafnp",18.9039295485746,18.1681847070566,6.35679072439782,1.57591831530677,3.17839536219891,0.704772096002576,4,5
"sage.us",2011,4,"P","leafnp",18.9039295485746,13.9488475101542,6.35679072439782,3.16526557181054,3.17839536219891,1.82746692994147,4,3
"sage.us",2011,4,"NP","leafnp",18.9039295485746,11.6289364322953,6.35679072439782,1.26865173883063,3.17839536219891,0.897072247491246,4,2
"saline.us",2011,4,"N","leafnp",14.2484821723819,23.9887997865849,4.17807921830561,NA,2.95434814759848,NA,2,1
"saline.us",2011,4,"P","leafnp",14.2484821723819,10.5354919053549,4.17807921830561,NA,2.95434814759848,NA,2,1
"saline.us",2011,4,"NP","leafnp",14.2484821723819,26.2437315770757,4.17807921830561,10.8840552658379,2.95434814759848,7.69618928528311,2,2
"sgs.us",2011,4,"N","leafnp",15.5982177476191,22.026469254005,6.01468559110003,3.2984356705426,3.00734279555002,1.6492178352713,4,4
"sgs.us",2011,4,"P","leafnp",15.5982177476191,5.77116740263298,6.01468559110003,3.49184548508047,3.00734279555002,2.01601793077979,4,3
"sgs.us",2011,4,"NP","leafnp",15.5982177476191,11.9049934666891,6.01468559110003,4.46024779292612,3.00734279555002,1.82088853650731,4,6
"shps.us",2011,4,"N","leafnp",15.3423833921805,20.8220146959867,3.76743776776742,9.27189068915309,2.17513120937568,4.14651557217874,3,5
"shps.us",2011,4,"P","leafnp",15.3423833921805,5.90777906987132,3.76743776776742,4.59340871272359,2.17513120937568,2.65200575678894,3,3
"shps.us",2011,4,"NP","leafnp",15.3423833921805,9.89126420758675,3.76743776776742,1.69896521328786,2.17513120937568,0.84948260664393,3,4
"sier.us",2011,4,"N","leafnp",11.9817036061906,15.3838272452356,8.75148275945765,8.7049365980526,3.30774956922775,4.3524682990263,7,4
"sier.us",2011,4,"P","leafnp",11.9817036061906,9.9650148978862,8.75148275945765,7.76232531445608,3.30774956922775,2.93388319680458,7,7
"sier.us",2011,4,"NP","leafnp",11.9817036061906,7.79602808173161,8.75148275945765,3.97218941922755,3.30774956922775,1.62163953979829,7,6
"smith.us",2011,4,"N","leafnp",12.4697849156384,18.9646316724621,3.91264562106864,3.88237237129892,1.30421520702288,1.37262591541838,9,8
"smith.us",2011,4,"P","leafnp",12.4697849156384,9.87180751961733,3.91264562106864,3.58328691181008,1.30421520702288,1.19442897060336,9,9
"smith.us",2011,4,"NP","leafnp",12.4697849156384,13.5465468273372,3.91264562106864,2.30527744347819,1.30421520702288,0.815038656399909,9,8
"summ.za",2012,2,"N","leafnp",16.201998630059,21.1589972097657,4.9002021579882,5.49787469948842,1.41456651749904,1.73858063405972,12,10
"summ.za",2012,2,"P","leafnp",16.201998630059,12.2574969501623,4.9002021579882,6.90496792096402,1.41456651749904,2.08192616211619,12,11
"summ.za",2012,2,"NP","leafnp",16.201998630059,17.4297081164406,4.9002021579882,9.49501203754023,1.41456651749904,3.16500401251341,12,9
"unc.us",2011,4,"N","leafnp",14.7628111155297,35.1789565567883,2.27054011443929,13.9174630034654,0.756846704813097,4.63915433448845,9,9
"unc.us",2011,4,"P","leafnp",14.7628111155297,8.83016073332154,2.27054011443929,6.35698468003606,0.756846704813097,2.11899489334535,9,9
"unc.us",2011,4,"NP","leafnp",14.7628111155297,11.944664444368,2.27054011443929,3.05352090482154,0.756846704813097,1.01784030160718,9,9
"valm.ch",2011,3,"N","leafnp",17.9437031152404,29.9205526876049,5.76981596317268,8.78796037364844,1.32368656348934,2.13139346201735,19,17
"valm.ch",2011,3,"P","leafnp",17.9437031152404,6.17654034221115,5.76981596317268,3.21255186714174,1.32368656348934,0.779158275058861,19,17
"valm.ch",2011,3,"NP","leafnp",17.9437031152404,7.30830114902114,5.76981596317268,2.51063866282171,1.32368656348934,0.608919317327847,19,17
